OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
7,2348.0,2249.0,3.0,2,1940,1955,16179.0,1,Crawford,Duplex,1Story,Y,561000.0
5,902.0,828.0,2.0,1,1990,1998,11224.0,2,Northridge,TwnhsE,1Story,Y,390500.0
5,1855.0,1230.0,,2,1996,2008,5584.0,0,Sawyer,1Fam,1Story,Y,393200.0
7,1705.0,1858.0,3.0,2,1944,1958,13494.0,1,NorthAmes,1Fam,1Story,Y,498200.0
5,1298.0,930.0,2.0,2,1952,1979,9637.0,1,Somerset,TwnhsE,2Story,Y,412600.0
5,922.0,650.0,1.0,1,1943,1961,22572.0,0,Crawford,1Fam,2Story,Y,321600.0
7,1429.0,1567.0,1.0,2,1933,1950,2188.0,1,Mitchell,1Fam,1Story,Y,406900.0
6,2453.0,2058.0,3.0,2,1958,1967,10529.0,1,NorthAmes,1Fam,1Story,Y,513400.0
7,1203.0,,3.0,1,2013,2024,11797.0,0,Northridge,1Fam,1Story,Y,537700.0
4,1245.0,1047.0,2.0,1,2006,2014,2986.0,0,Somerset,1Fam,2Story,Y,379800.0
6,2249.0,2323.0,2.0,2,1977,1977,8986.0,0,Sawyer,TwnhsE,2Story,Y,476700.0
9,2414.0,1550.0,4.0,2,1967,1976,12946.0,0,Northridge,1Fam,2Story,Y,690100.0
8,1453.0,1396.0,3.0,2,1994,2022,15483.0,0,CollegeCreek,1Fam,2Story,Y,546700.0
9,976.0,854.0,3.0,1,1936,1950,11946.0,1,NorthAmes,1Fam,1Story,Y,462900.0
7,1109.0,1139.0,2.0,1,1980,1990,5640.0,0,Northridge,TwnhsE,1.5Fin,Y,485300.0
5,1490.0,0.0,1.0,2,2001,2018,12604.0,0,Crawford,1Fam,1Story,Y,348900.0
7,1945.0,1314.0,1.0,3,2002,2005,9087.0,1,Gilbert,1Fam,1Story,N,522400.0
7,1612.0,1409.0,4.0,2,1943,1951,7642.0,0,CollegeCreek,1Fam,1Story,Y,524100.0
7,1720.0,1681.0,3.0,2,2001,2020,5213.0,1,NorthAmes,1Fam,2Story,Y,533300.0
8,1425.0,882.0,4.0,1,1927,1950,6785.0,1,Mitchell,1Fam,2Story,Y,440400.0
7,1287.0,1322.0,2.0,1,1986,2000,15554.0,1,Northridge,1Fam,1Story,N,487200.0
5,1555.0,1240.0,2.0,1,1928,1952,8923.0,0,Gilbert,1Fam,2Story,Y,358300.0
6,2031.0,2123.0,2.0,2,2008,2018,13275.0,1,NorthAmes,1Fam,1Story,Y,515700.0
8,1389.0,1359.0,3.0,2,1944,1966,6110.0,1,NorthAmes,1Fam,SLvl,Y,503500.0
9,1658.0,1531.0,2.0,2,2022,2024,7577.0,1,Somerset,1Fam,2Story,Y,655000.0
