OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
8,1735.0,1603.0,2.0,2,1992,2018,4926.0,1,Crawford,TwnhsE,2Story,Y,549100.0
5,1089.0,873.0,2.0,1,1950,1963,6430.0,0,Edwards,1Fam,2Story,Y,309700.0
9,1191.0,724.0,3.0,1,1974,1985,8595.0,1,Northridge,1Fam,1Story,Y,562800.0
6,1885.0,1689.0,2.0,2,1929,1950,22188.0,1,Northridge,Duplex,1Story,Y,510200.0
5,1791.0,1086.0,2.0,2,1979,1979,9418.0,1,CollegeCreek,1Fam,2Story,Y,429800.0
7,2325.0,0.0,3.0,3,1921,1950,20483.0,0,Sawyer,2fmCon,1Story,Y,433600.0
5,1168.0,1061.0,2.0,2,2021,2024,9998.0,0,NorthAmes,1Fam,2Story,Y,382400.0
5,1791.0,1244.0,1.0,2,1934,1950,7379.0,1,Somerset,TwnhsE,1Story,Y,411200.0
5,1381.0,961.0,1.0,1,1922,1950,19335.0,1,CollegeCreek,1Fam,1Story,Y,348700.0
6,2080.0,1927.0,1.0,2,1962,1984,11142.0,1,NorthAmes,1Fam,SLvl,Y,469900.0
8,2169.0,1360.0,2.0,2,1950,1968,6494.0,0,NorthAmes,1Fam,1Story,Y,543600.0
3,1429.0,1081.0,2.0,2,1989,1994,11331.0,0,Gilbert,TwnhsE,SLvl,Y,348700.0
6,1437.0,970.0,2.0,3,1986,1992,7736.0,1,CollegeCreek,1Fam,SLvl,Y,449600.0
7,2064.0,1837.0,2.0,3,1975,1975,3313.0,1,Gilbert,1Fam,2Story,Y,548100.0
6,1852.0,1724.0,2.0,3,1982,1982,14300.0,0,NorthAmes,1Fam,2Story,Y,489600.0
8,1453.0,1396.0,3.0,2,1994,2022,15483.0,0,CollegeCreek,1Fam,2Story,Y,546700.0
6,1022.0,744.0,2.0,1,1934,1950,22448.0,0,Edwards,1Fam,1.5Fin,Y,311100.0
6,1459.0,941.0,3.0,2,2011,2016,11060.0,1,Sawyer,1Fam,1Story,Y,435700.0
7,2296.0,0.0,3.0,3,1929,1950,7908.0,1,CollegeCreek,TwnhsE,1Story,Y,482800.0
6,2062.0,1677.0,2.0,3,1957,1981,13596.0,1,Somerset,1Fam,2Story,Y,538900.0
6,1113.0,1194.0,2.0,1,1966,1981,13697.0,1,Northridge,1Fam,1Story,Y,457100.0
7,1170.0,829.0,2.0,1,1976,1989,20316.0,0,Somerset,1Fam,1Story,Y,434300.0
5,2035.0,1482.0,2.0,2,1969,1969,8758.0,1,CollegeCreek,1Fam,1Story,Y,443100.0
5,1023.0,665.0,2.0,1,1990,2002,8244.0,3,NorthAmes,1Fam,2Story,Y,357900.0
5,1714.0,1547.0,1.0,3,1934,1953,6262.0,2,Northridge,1Fam,1.5Fin,Y,448300.0
8,1481.0,1392.0,3.0,2,1937,1950,11716.0,1,NorthAmes,1Fam,1Story,Y,489300.0
2,1939.0,1787.0,0.0,2,2001,2024,4129.0,0,Northridge,1Fam,1.5Fin,Y,446600.0
7,1336.0,0.0,4.0,2,2007,2016,13201.0,1,Edwards,1Fam,2Story,Y,430900.0
6,2060.0,1737.0,2.0,2,1921,1950,12015.0,1,Crawford,TwnhsE,2Story,N,449800.0
4,1498.0,1000.0,1.0,2,2023,2024,11998.0,1,Sawyer,Duplex,2Story,Y,389200.0
7,1766.0,1315.0,3.0,2,2003,2005,9596.0,0,Mitchell,1Fam,2Story,Y,488800.0
7,832.0,775.0,2.0,1,2017,2024,19274.0,2,OldTown,Duplex,1Story,Y,392700.0
7,735.0,666.0,2.0,1,1962,1979,13849.0,0,Sawyer,1Fam,2Story,Y,359900.0
2,1167.0,1010.0,1.0,2,1945,1964,6611.0,0,OldTown,1Fam,1Story,Y,215800.0
8,1844.0,1736.0,4.0,2,1990,1991,6670.0,0,Edwards,1Fam,1.5Fin,Y,558000.0
5,1027.0,944.0,2.0,1,1957,1973,5768.0,1,Somerset,1Fam,SLvl,Y,358800.0
7,1203.0,,3.0,1,2013,2024,11797.0,0,Northridge,1Fam,1Story,Y,537700.0
7,1896.0,1693.0,2.0,2,1961,1979,5431.0,0,Mitchell,1Fam,1Story,N,477100.0
5,1736.0,1717.0,2.0,2,1924,1950,15393.0,1,Sawyer,1Fam,2Story,Y,403600.0
7,1602.0,1160.0,3.0,2,1930,1950,17352.0,1,OldTown,1Fam,1Story,Y,436900.0
6,1908.0,1792.0,2.0,2,1984,1996,5770.0,1,OldTown,1Fam,1.5Fin,N,402600.0
3,847.0,890.0,2.0,1,1953,1953,8162.0,0,Gilbert,1Fam,1Story,Y,271200.0
8,1591.0,1261.0,3.0,2,1920,1950,9030.0,1,CollegeCreek,1Fam,1Story,Y,537600.0
5,2192.0,2169.0,2.0,3,2002,2002,13933.0,0,NorthAmes,1Fam,SLvl,Y,454400.0
5,1529.0,1472.0,2.0,2,1921,1950,20024.0,0,OldTown,TwnhsE,2Story,Y,352600.0
6,1633.0,1028.0,1.0,2,2004,2008,3855.0,0,CollegeCreek,Duplex,2Story,N,418500.0
6,2548.0,2270.0,2.0,3,1939,1962,7638.0,1,CollegeCreek,1Fam,1Story,N,507100.0
6,992.0,660.0,2.0,1,1980,1982,7840.0,0,CollegeCreek,Twnhs,2Story,Y,385500.0
7,1995.0,2162.0,2.0,2,2006,2024,4446.0,0,NorthAmes,1Fam,2Story,Y,570000.0
4,2119.0,2131.0,2.0,2,1940,1967,7027.0,0,NorthAmes,1Fam,2Story,Y,422600.0
5,1364.0,893.0,1.0,2,2007,2013,11091.0,1,Mitchell,1Fam,2Story,Y,366000.0
6,1941.0,1283.0,2.0,2,1987,2010,7791.0,2,OldTown,1Fam,2Story,Y,437200.0
9,1408.0,1263.0,3.0,2,1931,1952,4137.0,2,OldTown,2fmCon,1Story,Y,515300.0
6,1292.0,998.0,3.0,2,1941,1953,37686.0,0,Gilbert,1Fam,1Story,N,397800.0
8,1902.0,1174.0,3.0,2,1939,1967,10230.0,0,CollegeCreek,1Fam,2Story,Y,532900.0
6,1915.0,1668.0,3.0,2,2001,2023,9470.0,0,Crawford,1Fam,1Story,Y,503200.0
5,1971.0,1565.0,2.0,2,1920,1950,5172.0,1,Sawyer,1Fam,2Story,Y,436000.0
6,2239.0,1457.0,2.0,2,1949,1976,10202.0,0,NorthAmes,Twnhs,1Story,Y,479500.0
6,1552.0,1553.0,1.0,2,2016,2024,8249.0,0,OldTown,1Fam,2Story,Y,441000.0
7,2161.0,2285.0,2.0,2,1943,1966,3483.0,1,Northridge,1Fam,2Story,Y,569300.0
8,1596.0,1561.0,3.0,2,1933,1953,5244.0,0,Crawford,1Fam,1Story,Y,502900.0
7,2039.0,2062.0,2.0,3,1955,1961,13326.0,0,OldTown,1Fam,1Story,Y,497900.0
8,1827.0,1294.0,3.0,2,1988,1988,23671.0,0,Somerset,1Fam,1Story,Y,570300.0
5,1687.0,1235.0,2.0,2,1994,1998,10760.0,0,NorthAmes,1Fam,2Story,Y,434200.0
6,1758.0,1238.0,2.0,2,1943,1959,15546.0,1,Mitchell,1Fam,2Story,Y,435100.0
5,826.0,812.0,1.0,1,1979,2006,8284.0,2,CollegeCreek,1Fam,1Story,Y,334200.0
7,1188.0,0.0,3.0,1,2014,2024,8576.0,0,Crawford,TwnhsE,2Story,Y,455600.0
6,1623.0,1556.0,2.0,2,1974,1981,15452.0,0,Somerset,TwnhsE,1Story,Y,475500.0
7,951.0,990.0,2.0,2,1996,2010,20566.0,2,Somerset,1Fam,1Story,Y,515700.0
5,1849.0,1700.0,1.0,2,1999,2018,17164.0,1,Edwards,1Fam,1.5Fin,N,403100.0
6,1946.0,1545.0,2.0,3,1943,1950,5254.0,0,CollegeCreek,1Fam,1Story,Y,475100.0
7,1797.0,1461.0,3.0,2,1996,1997,8660.0,1,NorthAmes,1Fam,1Story,Y,537000.0
3,869.0,554.0,1.0,1,1943,1950,10288.0,0,CollegeCreek,1Fam,1Story,Y,260500.0
9,2400.0,1478.0,3.0,2,1973,1973,7865.0,1,NorthAmes,1Fam,1Story,Y,640400.0
6,2436.0,2309.0,1.0,2,1945,1969,10872.0,2,Sawyer,1Fam,1Story,Y,498700.0
3,1402.0,1149.0,1.0,2,1985,1989,13498.0,1,OldTown,1Fam,1Story,Y,309800.0
6,1794.0,1572.0,2.0,2,1999,2004,14786.0,1,NorthAmes,1Fam,2Story,Y,464600.0
6,1665.0,1463.0,2.0,3,1957,1958,20805.0,0,Mitchell,1Fam,1Story,Y,431500.0
6,1803.0,1332.0,2.0,2,1984,2009,7595.0,1,Northridge,1Fam,2Story,Y,509000.0
7,1610.0,1349.0,3.0,1,1994,2019,4528.0,1,Crawford,1Fam,1Story,Y,477100.0
7,1645.0,1374.0,2.0,2,1970,1970,10712.0,1,Mitchell,1Fam,1Story,Y,464500.0
7,2040.0,1620.0,2.0,2,1954,1957,22969.0,0,NorthAmes,1Fam,2Story,Y,514300.0
7,2645.0,2672.0,3.0,3,1962,1968,7055.0,1,OldTown,1Fam,SLvl,Y,594300.0
6,992.0,819.0,3.0,1,1948,1969,12625.0,1,Sawyer,1Fam,1Story,Y,357300.0
9,1776.0,1602.0,4.0,2,1956,1981,12681.0,0,Gilbert,1Fam,1.5Fin,Y,637100.0
4,924.0,968.0,1.0,1,2000,2000,9855.0,0,NorthAmes,1Fam,2Story,Y,293700.0
6,2249.0,2323.0,2.0,2,1977,1977,8986.0,0,Sawyer,TwnhsE,2Story,Y,476700.0
6,1333.0,1393.0,2.0,1,1973,1980,5644.0,1,CollegeCreek,1Fam,2Story,Y,395000.0
7,1054.0,775.0,2.0,1,1958,1977,2862.0,1,CollegeCreek,1Fam,1Story,Y,396600.0
5,1768.0,1092.0,1.0,2,1961,1976,5136.0,1,Edwards,1Fam,1Story,Y,376500.0
4,2153.0,1573.0,1.0,2,1947,1967,7368.0,0,Somerset,1Fam,2Story,Y,410900.0
6,1859.0,1374.0,3.0,3,1948,1960,15502.0,2,Somerset,1Fam,1Story,Y,511100.0
6,1666.0,1757.0,2.0,2,1962,1984,8505.0,1,NorthAmes,1Fam,1.5Fin,Y,472900.0
8,1912.0,1768.0,4.0,2,1922,1950,6908.0,0,Northridge,1Fam,1Story,Y,589000.0
4,2014.0,1291.0,2.0,3,1929,1954,5736.0,0,CollegeCreek,TwnhsE,1Story,Y,403200.0
8,1373.0,917.0,3.0,2,1978,2000,12437.0,0,NorthAmes,1Fam,2Story,Y,507300.0
9,1773.0,1202.0,3.0,2,1933,1950,17662.0,2,Northridge,1Fam,1Story,Y,620100.0
6,1390.0,0.0,2.0,2,1995,2024,15241.0,0,Mitchell,Twnhs,2Story,Y,397800.0
4,929.0,899.0,2.0,1,1966,1985,12126.0,0,Northridge,1Fam,2Story,Y,354900.0
6,1442.0,1485.0,3.0,1,1961,1970,4282.0,0,Sawyer,Twnhs,1.5Fin,Y,403200.0
6,2045.0,2189.0,2.0,2,2013,2024,7511.0,1,Somerset,1Fam,2Story,Y,588200.0
7,1898.0,1330.0,,2,1951,1951,23710.0,0,Edwards,Duplex,2Story,Y,463300.0
5,1771.0,1337.0,2.0,2,1951,1960,15693.0,0,NorthAmes,1Fam,2Story,Y,407100.0
8,1802.0,1298.0,3.0,2,1961,1969,4152.0,0,OldTown,1Fam,1.5Fin,Y,517200.0
5,1720.0,1341.0,1.0,2,1951,1953,8710.0,0,OldTown,1Fam,1Story,Y,339700.0
4,1084.0,1146.0,1.0,1,1945,1972,10738.0,0,CollegeCreek,1Fam,1Story,Y,325100.0
8,1610.0,1429.0,2.0,1,1920,1950,6118.0,1,Gilbert,1Fam,1Story,Y,483800.0
3,1421.0,1377.0,1.0,1,1975,2000,2823.0,1,Edwards,1Fam,1Story,Y,293400.0
6,1697.0,0.0,2.0,2,1921,1950,9409.0,1,NorthAmes,1Fam,2Story,Y,358300.0
10,2034.0,1250.0,3.0,2,2000,2009,6040.0,1,CollegeCreek,1Fam,2Story,Y,684300.0
6,1522.0,962.0,2.0,2,1949,1967,6052.0,0,Gilbert,1Fam,2Story,Y,420100.0
5,1341.0,1165.0,1.0,1,2022,2024,7500.0,1,NorthAmes,1Fam,1Story,Y,390100.0
6,2906.0,2788.0,2.0,3,1990,2013,8376.0,0,Northridge,Duplex,2Story,Y,653700.0
6,1961.0,1388.0,2.0,2,1971,1988,8915.0,0,Edwards,1Fam,1Story,Y,446800.0
6,1754.0,1686.0,2.0,2,2010,2023,5756.0,2,Edwards,Duplex,2Story,Y,467900.0
7,1562.0,1570.0,3.0,1,1928,1956,8022.0,1,Somerset,1Fam,2Story,Y,483600.0
5,1310.0,1056.0,2.0,2,1941,1950,3719.0,1,Sawyer,1Fam,1Story,Y,342400.0
8,1685.0,1640.0,2.0,2,1953,1954,10462.0,1,CollegeCreek,1Fam,1Story,Y,543900.0
6,1703.0,1366.0,2.0,2,1968,1968,2147.0,3,Gilbert,1Fam,1Story,Y,466500.0
7,870.0,,3.0,1,1920,1950,7749.0,1,Edwards,1Fam,2Story,Y,350700.0
5,841.0,826.0,2.0,1,1992,2015,14180.0,1,CollegeCreek,1Fam,1.5Fin,Y,371500.0
8,1473.0,1614.0,2.0,2,2003,2011,5273.0,1,Northridge,1Fam,2Story,Y,598200.0
6,1667.0,1288.0,,2,1972,1984,12813.0,0,Sawyer,Duplex,1Story,Y,418600.0
6,1480.0,1192.0,2.0,1,2002,2003,15960.0,0,Somerset,1Fam,1Story,Y,439500.0
5,2121.0,1448.0,1.0,3,2019,2024,1800.0,1,Northridge,1Fam,2Story,Y,545300.0
5,877.0,616.0,1.0,1,1959,1974,8303.0,0,Northridge,1Fam,2Story,Y,353300.0
7,1344.0,1272.0,2.0,2,1964,1984,2126.0,0,Gilbert,1Fam,1Story,Y,457100.0
5,2138.0,2263.0,2.0,2,1987,2005,8441.0,0,Northridge,1Fam,1Story,Y,556700.0
5,1555.0,1240.0,2.0,1,1928,1952,8923.0,0,Gilbert,1Fam,2Story,Y,358300.0
5,1872.0,1292.0,2.0,2,1941,1955,2588.0,2,Gilbert,1Fam,1Story,Y,396100.0
7,2522.0,1873.0,2.0,3,1937,1958,23445.0,1,Somerset,1Fam,1Story,Y,584800.0
5,1209.0,1000.0,2.0,2,1995,2005,10332.0,1,Sawyer,1Fam,1Story,Y,378600.0
6,1538.0,1146.0,2.0,2,1962,1962,5858.0,2,NorthAmes,TwnhsE,2Story,Y,415100.0
6,1466.0,1051.0,2.0,1,1958,1978,18633.0,2,Northridge,TwnhsE,1.5Fin,Y,492400.0
3,600.0,581.0,0.0,1,1992,1998,3649.0,1,Northridge,1Fam,SLvl,N,236000.0
4,1290.0,779.0,1.0,1,1925,1950,4844.0,2,NorthAmes,1Fam,2Story,Y,299700.0
7,2030.0,1765.0,2.0,2,2002,2009,2836.0,0,Sawyer,1Fam,2Story,Y,533500.0
5,1727.0,0.0,2.0,2,1967,1976,22038.0,0,NorthAmes,Twnhs,1Story,Y,362600.0
8,2000.0,1466.0,3.0,2,1926,1950,10574.0,0,CollegeCreek,1Fam,2Story,Y,498800.0
7,1502.0,1354.0,2.0,2,1999,2007,12453.0,1,Gilbert,1Fam,1Story,Y,519300.0
7,1384.0,1293.0,3.0,2,1988,2012,10410.0,1,NorthAmes,1Fam,2Story,Y,469800.0
9,2353.0,2182.0,3.0,2,1935,1959,11931.0,1,Sawyer,1Fam,1Story,Y,624400.0
6,1371.0,1128.0,3.0,1,1920,1950,9312.0,1,Northridge,1Fam,1Story,Y,444200.0
7,1784.0,1380.0,2.0,2,1956,1957,10254.0,0,Edwards,1Fam,1Story,Y,455000.0
5,1569.0,1597.0,1.0,2,2022,2024,9450.0,0,NorthAmes,1Fam,1Story,Y,431800.0
10,2514.0,2462.0,3.0,3,2002,2015,6606.0,1,CollegeCreek,1Fam,1Story,Y,750000.0
9,2228.0,1695.0,3.0,2,1956,1975,8749.0,0,Somerset,1Fam,1Story,Y,662500.0
6,1036.0,675.0,2.0,2,2000,2009,10268.0,1,Mitchell,1Fam,SLvl,Y,385700.0
7,1161.0,,2.0,1,1983,1991,9464.0,1,Somerset,1Fam,1Story,Y,458400.0
8,1983.0,0.0,4.0,2,2009,2018,4277.0,1,CollegeCreek,1Fam,2Story,Y,546500.0
6,1553.0,1384.0,2.0,1,2005,2024,4571.0,0,Somerset,Twnhs,1.5Fin,N,439000.0
5,1309.0,819.0,2.0,1,1981,1986,15389.0,1,Edwards,1Fam,SLvl,Y,354000.0
7,2087.0,1604.0,3.0,3,1991,2007,7681.0,1,Sawyer,1Fam,2Story,Y,559700.0
6,1659.0,1620.0,2.0,1,1980,2007,11996.0,3,NorthAmes,1Fam,2Story,Y,471900.0
6,1602.0,1197.0,1.0,2,1952,1976,5187.0,1,Sawyer,1Fam,1Story,Y,392400.0
5,1828.0,1794.0,2.0,2,1985,1990,4287.0,1,Edwards,1Fam,1Story,Y,433400.0
4,1262.0,1228.0,1.0,1,1949,1952,5873.0,0,Mitchell,1Fam,1Story,Y,270900.0
6,2239.0,,3.0,2,1939,1968,8012.0,1,CollegeCreek,TwnhsE,2Story,Y,516800.0
7,1329.0,1282.0,2.0,1,1979,1998,6422.0,2,Somerset,1Fam,2Story,Y,484900.0
6,1856.0,1808.0,4.0,2,2001,2003,17102.0,0,Crawford,1Fam,1Story,Y,542300.0
8,2342.0,1871.0,4.0,3,1993,2015,9796.0,0,NorthAmes,1Fam,1Story,Y,611600.0
5,922.0,650.0,1.0,1,1943,1961,22572.0,0,Crawford,1Fam,2Story,Y,321600.0
5,1356.0,1167.0,2.0,2,1923,1950,10962.0,1,Gilbert,1Fam,1Story,Y,359400.0
6,2060.0,2185.0,3.0,3,1956,1981,2680.0,0,NorthAmes,1Fam,2Story,Y,496800.0
6,2066.0,1900.0,3.0,2,1923,1950,15184.0,0,CollegeCreek,1Fam,2Story,Y,487500.0
7,1588.0,1090.0,3.0,2,1996,1999,4210.0,1,Gilbert,1Fam,2Story,Y,493100.0
5,1191.0,1121.0,3.0,1,2008,2015,10049.0,1,NorthAmes,1Fam,2Story,Y,391200.0
8,2141.0,1742.0,3.0,2,1996,2012,6079.0,0,Somerset,1Fam,1.5Fin,Y,614600.0
9,2317.0,2075.0,3.0,3,1937,1950,26143.0,0,CollegeCreek,1Fam,1Story,Y,648000.0
6,1091.0,1055.0,2.0,1,2007,2019,18394.0,0,Somerset,1Fam,2Story,Y,442500.0
8,1234.0,1058.0,3.0,1,1985,2009,6180.0,0,NorthAmes,Duplex,2Story,Y,474300.0
5,1595.0,1606.0,2.0,3,1967,1967,8403.0,0,Northridge,1Fam,1Story,Y,463200.0
8,2004.0,1926.0,3.0,3,1952,1978,10120.0,1,Mitchell,1Fam,1Story,Y,549100.0
8,1614.0,1465.0,3.0,2,1977,1989,13790.0,1,Mitchell,1Fam,1Story,Y,522600.0
7,1945.0,1314.0,1.0,3,2002,2005,9087.0,1,Gilbert,1Fam,1Story,N,522400.0
6,1282.0,,2.0,1,1992,2013,5364.0,0,NorthAmes,1Fam,2Story,Y,397300.0
2,600.0,641.0,1.0,1,1947,1972,6256.0,1,Sawyer,1Fam,2Story,Y,187100.0
5,1322.0,884.0,3.0,1,1954,1977,8935.0,1,NorthAmes,2fmCon,1Story,Y,361000.0
5,1527.0,1289.0,1.0,2,2022,2024,16601.0,0,NorthAmes,1Fam,1Story,Y,406400.0
5,1384.0,,3.0,1,1929,1950,11091.0,0,CollegeCreek,1Fam,SLvl,Y,394600.0
6,1093.0,1068.0,2.0,1,1984,1988,6083.0,1,Edwards,1Fam,1Story,Y,364500.0
6,817.0,785.0,2.0,1,1961,1967,12384.0,1,Sawyer,TwnhsE,1Story,Y,342700.0
5,1284.0,861.0,3.0,2,2004,2004,7380.0,0,Gilbert,1Fam,2Story,Y,416100.0
5,1877.0,1949.0,2.0,3,1928,1950,13977.0,1,OldTown,1Fam,2Story,Y,415400.0
5,2028.0,1400.0,2.0,2,1979,2007,31682.0,1,CollegeCreek,1Fam,1Story,Y,472500.0
8,2239.0,2236.0,3.0,2,1934,1950,7484.0,2,Mitchell,1Fam,1Story,Y,572400.0
5,1157.0,959.0,1.0,1,2018,2024,13370.0,0,OldTown,1Fam,1Story,Y,363900.0
5,1015.0,0.0,2.0,1,1976,1999,6169.0,1,OldTown,1Fam,2Story,N,256700.0
5,1709.0,1161.0,1.0,2,1988,1995,8466.0,0,NorthAmes,1Fam,2Story,Y,387500.0
7,1927.0,1318.0,2.0,2,1941,1965,9089.0,1,Sawyer,1Fam,1Story,N,437900.0
7,1828.0,1702.0,1.0,3,1983,1988,8129.0,1,Gilbert,1Fam,2Story,Y,496600.0
2,600.0,525.0,1.0,1,1960,1987,30684.0,0,CollegeCreek,1Fam,2Story,Y,241000.0
8,1376.0,910.0,3.0,2,2006,2024,7683.0,1,NorthAmes,1Fam,1Story,Y,489900.0
8,1728.0,1134.0,3.0,1,1990,1991,12009.0,0,Gilbert,2fmCon,1Story,Y,538600.0
5,1705.0,1085.0,2.0,2,1975,1993,3412.0,1,Somerset,TwnhsE,2Story,Y,432600.0
5,1822.0,1771.0,1.0,1,1942,1961,11114.0,0,CollegeCreek,1Fam,1Story,Y,435600.0
5,1561.0,1492.0,3.0,2,1944,1963,15852.0,1,Mitchell,Twnhs,1Story,Y,366400.0
5,1639.0,1031.0,2.0,2,2010,2024,6879.0,0,NorthAmes,1Fam,2Story,Y,400500.0
6,1616.0,1422.0,2.0,2,1925,1950,2553.0,1,OldTown,1Fam,1.5Fin,Y,378800.0
3,1628.0,1046.0,0.0,1,1953,1953,8784.0,1,Crawford,1Fam,2Story,Y,297700.0
5,1631.0,1716.0,2.0,2,1982,1991,9033.0,1,OldTown,1Fam,2Story,Y,391200.0
8,1768.0,1863.0,4.0,2,1928,1950,12862.0,0,Somerset,1Fam,2Story,Y,572200.0
5,1387.0,1316.0,2.0,2,1979,2008,24476.0,1,OldTown,1Fam,1Story,Y,358400.0
8,1774.0,1886.0,3.0,2,1968,1971,7405.0,0,CollegeCreek,1Fam,2Story,Y,573000.0
7,1864.0,1875.0,3.0,1,2016,2024,5836.0,1,Mitchell,1Fam,1Story,Y,497600.0
4,1532.0,0.0,1.0,2,1970,1997,4997.0,1,OldTown,1Fam,1Story,Y,283700.0
7,1820.0,0.0,2.0,2,1979,2007,9888.0,1,Northridge,1Fam,2Story,Y,505800.0
6,2144.0,1614.0,2.0,2,1989,1999,11381.0,1,CollegeCreek,1Fam,2Story,Y,528600.0
5,1611.0,1142.0,2.0,2,1956,1971,6817.0,0,CollegeCreek,1Fam,1Story,Y,422200.0
6,1307.0,998.0,3.0,1,1950,1976,13218.0,1,NorthAmes,Duplex,1.5Fin,Y,389500.0
7,2031.0,1857.0,3.0,2,2017,2024,11302.0,0,Somerset,Duplex,1Story,Y,612800.0
7,1086.0,745.0,3.0,1,1960,1960,9151.0,2,OldTown,1Fam,1Story,Y,384100.0
8,1286.0,938.0,4.0,1,1981,1996,5703.0,1,Northridge,2fmCon,1Story,Y,551300.0
7,1801.0,1502.0,2.0,3,2012,2024,7038.0,1,Edwards,1Fam,2Story,Y,537200.0
4,1637.0,1173.0,0.0,2,1977,1997,2657.0,2,Mitchell,Duplex,2Story,Y,351200.0
5,977.0,874.0,3.0,1,1933,1954,10076.0,0,NorthAmes,1Fam,1Story,Y,313300.0
10,1739.0,1846.0,4.0,2,1955,1963,9074.0,2,Northridge,1Fam,2Story,Y,737800.0
7,1405.0,1369.0,2.0,1,1955,1963,9840.0,0,Sawyer,1Fam,1Story,Y,429800.0
9,1616.0,1508.0,4.0,2,1998,2006,11524.0,1,Sawyer,1Fam,2Story,Y,608600.0
8,2136.0,1904.0,3.0,2,1927,1953,10861.0,1,Northridge,1Fam,1Story,N,580800.0
6,1877.0,1584.0,2.0,2,1945,1961,8474.0,0,Sawyer,1Fam,1Story,Y,429300.0
7,1652.0,1145.0,3.0,2,1955,1966,9176.0,0,Somerset,1Fam,1.5Fin,Y,507400.0
6,1351.0,1415.0,3.0,2,1967,1991,4437.0,0,NorthAmes,1Fam,1Story,Y,422200.0
4,853.0,618.0,2.0,1,2004,2016,6688.0,3,NorthAmes,1Fam,1Story,N,309200.0
6,2176.0,1405.0,2.0,3,1947,1954,9184.0,0,Crawford,TwnhsE,2Story,N,453800.0
8,1989.0,1939.0,3.0,2,1987,2002,6199.0,1,Somerset,1Fam,SLvl,Y,609400.0
5,1203.0,827.0,2.0,2,1981,1998,13768.0,1,Sawyer,1Fam,1Story,Y,342500.0
7,1962.0,1542.0,2.0,2,1999,2024,6443.0,0,Edwards,1Fam,1Story,Y,499300.0
7,1631.0,1002.0,2.0,2,2005,2024,9978.0,1,NorthAmes,1Fam,1Story,Y,481100.0
5,1379.0,922.0,2.0,2,1995,1995,9493.0,1,NorthAmes,1Fam,2Story,Y,389900.0
5,1683.0,1156.0,2.0,1,1999,1999,13006.0,0,Gilbert,Twnhs,1Story,Y,406000.0
5,1189.0,746.0,1.0,1,1970,1981,14050.0,1,OldTown,1Fam,2Story,Y,295900.0
5,1356.0,1259.0,2.0,2,2023,2024,12670.0,0,CollegeCreek,1Fam,SLvl,Y,445200.0
4,1471.0,1498.0,1.0,2,2021,2024,3124.0,0,Edwards,Twnhs,1Story,Y,364800.0
5,1290.0,1015.0,2.0,1,1961,1983,16270.0,1,NorthAmes,1Fam,1Story,Y,345900.0
8,2021.0,2096.0,2.0,3,2020,2024,19219.0,0,Somerset,1Fam,1Story,Y,647200.0
5,2285.0,1615.0,2.0,2,1948,1974,7037.0,2,CollegeCreek,1Fam,1Story,Y,490000.0
6,1263.0,963.0,2.0,2,2001,2016,10080.0,2,Sawyer,1Fam,1.5Fin,N,401700.0
5,801.0,541.0,2.0,1,1929,1950,5736.0,1,CollegeCreek,1Fam,1Story,N,282700.0
8,899.0,818.0,3.0,2,1958,1974,3381.0,0,OldTown,1Fam,1Story,Y,408400.0
8,1677.0,1358.0,2.0,1,2001,2018,6190.0,0,NorthAmes,1Fam,2Story,Y,539200.0
7,1381.0,1252.0,3.0,1,1920,1950,6836.0,0,NorthAmes,Duplex,1Story,Y,449700.0
7,1747.0,1714.0,3.0,3,1958,1976,7499.0,1,OldTown,1Fam,2Story,Y,475100.0
6,1636.0,1428.0,2.0,1,1940,1961,5544.0,1,Edwards,1Fam,1Story,Y,373300.0
4,747.0,683.0,2.0,1,1984,2012,6206.0,0,Somerset,1Fam,2Story,Y,323400.0
9,1058.0,1130.0,3.0,1,1934,1950,8906.0,0,CollegeCreek,1Fam,1.5Fin,Y,521400.0
5,1624.0,,2.0,2,1923,1950,6093.0,0,Gilbert,1Fam,2Story,Y,374400.0
7,1717.0,1339.0,3.0,3,1979,2004,11752.0,0,Northridge,1Fam,SLvl,Y,557700.0
8,1561.0,1497.0,3.0,2,1980,2004,12592.0,1,Sawyer,TwnhsE,1Story,Y,535300.0
5,804.0,728.0,1.0,1,1939,1964,29442.0,1,NorthAmes,1Fam,1Story,Y,297400.0
8,1938.0,1336.0,2.0,2,1929,1950,15722.0,1,Edwards,1Fam,2Story,Y,490200.0
7,2194.0,1729.0,3.0,3,2006,2024,10113.0,0,NorthAmes,1Fam,2Story,Y,578900.0
9,1937.0,1615.0,2.0,2,1953,1960,6567.0,2,CollegeCreek,1Fam,1Story,Y,624100.0
5,1144.0,926.0,2.0,1,1967,1985,10372.0,0,Mitchell,1Fam,1Story,Y,330500.0
4,1439.0,992.0,2.0,1,1952,1969,10544.0,1,NorthAmes,1Fam,1Story,Y,327100.0
5,926.0,984.0,2.0,1,2017,2024,6928.0,0,Edwards,1Fam,1Story,Y,348700.0
6,2024.0,1986.0,2.0,3,2022,2024,13251.0,2,Somerset,1Fam,1Story,Y,561900.0
